Tempo,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17
3.7199999999999647,0,241,0,305,1,1,0,0,162,0,1,0,9432,2316,-11508,-94,114,-110
3.7299999999999645,0,450,1,470,0,1,0,0,163,0,0,1,9360,2288,-11592,-103,92,-108
3.7399999999999642,37,520,1,529,0,1,0,1,163,60,0,1,9396,2304,-11604,-106,94,-88
3.749999999999964,55,505,1,529,0,1,0,1,162,67,1,0,9464,2356,-11604,-91,104,-104
3.759999999999964,56,503,0,522,0,1,0,1,163,67,0,1,9256,2316,-11604,-86,87,-119
3.7699999999999636,75,447,1,535,0,1,1,1,162,78,1,0,9456,2328,-11476,-95,96,-93
3.7799999999999634,57,250,1,412,0,1,0,1,163,70,0,1,9476,2300,-11624,-96,110,-90
3.789999999999963,52,182,1,362,0,1,1,1,163,56,1,0,9428,2448,-11616,-91,91,-107
3.799999999999963,32,122,1,316,0,1,0,1,163,37,1,0,9516,2228,-11432,-100,75,-105
3.8099999999999627,33,150,0,307,0,1,1,1,163,38,1,0,9392,2332,-11620,-92,88,-99
3.8199999999999625,0,93,1,260,0,1,0,0,163,0,0,1,9540,2324,-11500,-113,88,-97
3.8299999999999623,0,225,1,303,1,1,0,0,162,0,0,0,9496,2288,-11664,-81,105,-112
3.839999999999962,0,436,1,461,0,1,0,0,163,0,0,1,9340,2460,-11488,-98,103,-115
3.849999999999962,36,523,1,529,0,1,0,0,163,57,0,1,9480,2300,-11556,-94,74,-104
3.8599999999999617,53,506,1,528,0,1,1,1,162,67,1,0,9424,2328,-11440,-91,108,-107
3.8699999999999615,51,504,0,522,0,0,0,1,163,67,1,1,9424,2316,-11560,-97,100,-107
3.8799999999999613,53,505,0,522,0,0,1,1,163,67,0,1,9364,2408,-11592,-68,95,-101
3.889999999999961,71,457,1,534,0,1,1,1,163,77,1,0,9520,2400,-11704,-108,124,-104
3.899999999999961,52,506,0,527,1,1,0,1,163,68,1,1,9420,2340,-11568,-84,99,-125
3.9099999999999606,71,459,1,534,0,1,1,2,163,76,1,0,9408,2360,-11592,-89,90,-116
3.9199999999999604,63,350,1,494,0,1,0,1,163,83,1,1,9420,2348,-11716,-99,112,-101
3.92999999999996,64,349,0,487,0,1,0,1,163,84,1,1,9416,2300,-11640,-102,102,-81
3.93999999999996,64,352,0,488,0,1,1,1,162,84,1,1,9424,2296,-11580,-92,86,-115
3.9499999999999598,59,266,1,422,0,1,0,1,162,74,1,0,9420,2432,-11720,-75,87,-102
3.9599999999999596,52,194,1,370,0,0,0,1,162,59,1,0,9432,2328,-11624,-88,112,-129
3.9699999999999593,54,200,0,364,0,0,1,1,162,58,1,1,9464,2368,-11620,-86,71,-118
3.979999999999959,37,134,1,325,0,0,1,1,162,41,1,0,9380,2408,-11624,-86,97,-81
3.989999999999959,0,73,1,261,0,1,0,0,162,0,0,1,9352,2308,-11644,-97,102,-84
3.9999999999999587,0,210,1,299,0,0,0,0,162,0,0,0,9336,2424,-11684,-93,94,-96
4.009999999999959,35,533,1,522,0,1,0,1,163,51,1,1,9376,2312,-11628,-102,116,-114
4.019999999999959,9,499,0,497,1,1,0,0,163,18,1,1,9516,2320,-11548,-99,95,-112
4.0299999999999585,49,509,1,530,0,1,0,1,162,66,1,1,9404,2320,-11680,-73,96,-106
4.039999999999958,70,472,0,533,0,0,1,1,163,74,1,0,9376,2280,-11780,-103,106,-115
4.049999999999958,47,509,0,528,1,0,0,1,162,66,0,1,9360,2328,-11752,-86,105,-93
4.059999999999958,70,473,1,533,0,1,0,1,162,75,1,0,9404,2404,-11644,-87,94,-104
4.069999999999958,72,375,1,508,0,1,1,2,163,84,1,0,9432,2416,-11508,-104,97,-91
4.079999999999957,58,276,1,430,0,1,0,1,163,76,1,0,9388,2380,-11632,-98,83,-117
4.089999999999957,54,204,1,378,0,1,1,1,163,61,1,0,9412,2364,-11692,-92,97,-108
4.099999999999957,41,138,1,330,0,1,0,1,163,44,1,0,9312,2420,-11500,-75,103,-96
4.109999999999957,11,98,1,287,0,0,1,1,162,21,1,0,9440,2252,-11676,-86,101,-70
4.119999999999957,0,105,1,263,0,1,0,1,162,0,0,1,9476,2328,-11532,-79,100,-90
4.129999999999956,0,206,1,296,1,0,0,0,162,0,1,1,9388,2368,-11608,-75,91,-95
4.139999999999956,33,541,0,521,1,1,0,1,162,47,0,0,9356,2312,-11556,-75,102,-103
4.149999999999956,34,526,0,520,0,0,0,0,163,47,1,0,9404,2308,-11580,-83,89,-103
4.159999999999956,45,512,1,530,0,1,0,1,162,65,1,0,9368,2268,-11512,-89,81,-118
4.1699999999999555,69,480,1,533,0,1,1,1,163,72,1,0,9388,2424,-11556,-65,122,-87
4.179999999999955,75,391,0,517,0,0,1,1,163,84,1,0,9464,2340,-11556,-79,104,-105
4.189999999999955,77,390,1,511,0,1,1,1,163,83,1,0,9396,2388,-11548,-82,100,-93
4.199999999999955,60,286,1,436,0,0,1,1,163,80,1,0,9448,2276,-11732,-75,78,-95
4.209999999999955,43,141,2,335,0,2,0,1,162,47,0,1,9496,2304,-11608,-83,84,-110
4.2199999999999545,15,100,1,290,0,1,1,1,162,23,1,0,9432,2232,-11612,-82,93,-88
4.229999999999954,0,101,1,263,0,1,0,1,162,0,0,1,9444,2184,-11556,-75,101,-108
4.239999999999954,0,157,1,282,0,1,0,1,162,0,0,1,9416,2320,-11620,-98,90,-98
4.249999999999954,0,517,0,492,2,0,0,0,162,7,0,0,9416,2308,-11548,-89,108,-119
4.259999999999954,43,514,1,530,0,1,0,1,163,64,0,1,9496,2372,-11648,-86,98,-89
4.269999999999953,79,402,1,524,0,1,0,1,163,83,0,1,9396,2436,-11608,-78,116,-96
4.279999999999953,61,292,1,441,0,1,1,1,162,81,1,1,9416,2264,-11548,-120,81,-100
4.289999999999953,60,291,0,433,0,0,1,1,163,83,1,1,9452,2400,-11524,-102,91,-101
4.299999999999953,59,292,0,435,0,1,1,1,163,82,1,1,9448,2328,-11592,-71,101,-105
4.3099999999999525,61,293,0,437,0,1,1,1,162,82,1,1,9488,2220,-11560,-94,97,-89
4.319999999999952,44,148,1,342,0,1,0,1,163,48,0,1,9456,2368,-11592,-78,104,-112
4.329999999999952,47,171,0,334,0,1,0,1,162,48,1,1,9424,2392,-11440,-82,88,-110
4.339999999999952,19,114,1,295,0,1,1,0,162,26,1,0,9472,2344,-11656,-95,97,-106
4.349999999999952,0,94,1,260,0,0,0,1,162,3,1,0,9456,2352,-11616,-88,89,-87
4.3599999999999515,0,287,0,329,1,0,0,0,162,0,0,0,9484,2336,-11608,-80,95,-100
4.369999999999951,32,530,0,523,1,1,0,1,162,42,0,1,9468,2316,-11608,-94,112,-103
4.379999999999951,33,528,0,518,0,0,0,1,162,44,1,0,9396,2368,-11740,-113,103,-109
4.389999999999951,0,477,0,486,1,0,0,0,162,3,0,0,9432,2336,-11640,-101,89,-104
4.399999999999951,42,515,1,529,0,2,0,1,162,64,0,1,9380,2396,-11668,-120,99,-109
4.40999999999995,42,515,0,522,0,0,0,1,161,64,0,1,9428,2332,-11652,-90,111,-91
4.41999999999995,64,492,1,532,0,0,1,1,162,72,1,1,9412,2332,-11580,-89,103,-100
4.42999999999995,62,491,0,525,0,0,1,1,161,72,1,1,9316,2324,-11528,-92,104,-120
4.43999999999995,64,491,0,525,0,0,1,1,161,71,1,0,9280,2412,-11540,-81,87,-98
4.4499999999999496,60,302,1,448,0,1,0,1,162,83,0,1,9376,2336,-11604,-85,115,-100
4.459999999999949,60,302,0,443,0,1,1,1,162,86,1,1,9508,2364,-11564,-100,106,-109
4.469999999999949,80,420,1,531,1,1,0,1,162,82,1,1,9428,2364,-11516,-103,86,-109
4.479999999999949,78,419,0,526,0,0,1,1,162,81,1,1,9372,2372,-11608,-71,81,-99
4.489999999999949,54,228,1,396,0,1,0,1,162,66,1,1,9328,2388,-11556,-89,104,-111
4.4999999999999485,56,229,0,389,0,0,0,1,161,66,0,1,9468,2364,-11624,-99,88,-102
4.509999999999948,49,162,1,349,0,0,1,0,161,51,1,0,9476,2296,-11664,-68,92,-86
4.519999999999948,0,52,0,263,0,1,0,0,161,5,0,1,9464,2436,-11708,-98,91,-103
4.529999999999948,0,183,0,289,0,0,0,0,161,0,0,1,9408,2444,-11672,-95,105,-91
4.539999999999948,0,488,0,480,1,0,0,0,162,0,0,1,9412,2280,-11608,-85,108,-107
4.549999999999947,40,517,1,529,0,1,0,1,161,63,1,0,9452,2392,-11624,-100,87,-119
4.559999999999947,40,517,0,522,0,0,0,1,162,62,1,1,9412,2332,-11608,-91,117,-94
4.569999999999947,60,497,1,531,0,0,0,1,161,70,1,1,9448,2432,-11624,-90,74,-129
4.579999999999947,77,428,1,533,0,1,1,2,162,83,1,0,9380,2484,-11564,-78,97,-106
4.589999999999947,60,309,1,454,0,1,1,1,161,86,1,0,9436,2376,-11344,-70,89,-92
4.599999999999946,49,163,1,350,0,1,0,1,162,52,0,1,9492,2356,-11548,-60,95,-89
4.609999999999946,0,50,1,267,0,1,0,0,162,6,1,1,9444,2316,-11624,-93,101,-94
4.619999999999946,0,180,0,289,0,0,0,0,161,0,0,0,9376,2336,-11624,-88,93,-111
4.629999999999946,0,483,1,481,1,0,0,0,161,0,0,1,9424,2280,-11544,-100,113,-116
4.6399999999999455,29,528,1,518,0,0,0,0,161,38,1,0,9316,2400,-11592,-91,70,-103
4.649999999999945,40,519,1,528,0,1,1,0,161,62,1,0,9412,2340,-11732,-109,91,-114
4.659999999999945,39,517,0,522,0,1,1,1,161,62,1,1,9468,2320,-11660,-83,110,-93
4.669999999999945,61,499,1,530,0,1,0,1,162,69,1,0,9388,2280,-11648,-88,93,-107
4.679999999999945,78,432,0,535,0,1,1,1,162,81,1,0,9436,2352,-11636,-85,112,-92
4.689999999999944,61,313,1,456,0,1,1,1,161,85,1,0,9508,2280,-11660,-74,97,-92
4.699999999999944,49,166,1,355,0,1,0,1,161,53,0,1,9404,2344,-11656,-86,116,-106
4.709999999999944,51,183,0,346,0,1,0,2,161,53,1,1,9460,2368,-11456,-80,113,-96
4.719999999999944,25,120,1,305,0,0,1,0,161,32,1,0,9388,2364,-11476,-97,69,-86
4.729999999999944,0,93,1,262,0,1,0,0,161,0,0,1,9352,2400,-11600,-93,107,-102
4.739999999999943,0,186,1,294,1,1,0,0,161,0,1,1,9416,2328,-11552,-108,84,-95
4.749999999999943,0,487,0,475,1,0,0,0,161,0,1,1,9432,2400,-11616,-71,90,-105
4.759999999999943,60,501,1,531,1,1,0,1,161,71,1,1,9440,2356,-11532,-91,107,-103
4.769999999999943,59,497,0,523,0,1,1,1,161,69,1,1,9404,2388,-11788,-90,95,-92
4.7799999999999425,60,313,1,457,0,1,0,1,161,85,1,0,9476,2304,-11632,-70,106,-87
4.789999999999942,56,237,1,401,0,1,1,1,161,68,1,0,9508,2384,-11692,-88,119,-85
4.799999999999942,49,168,1,354,0,1,1,1,161,53,1,0,9460,2352,-11564,-92,105,-94
4.809999999999942,25,112,1,305,0,0,0,1,161,32,1,0,9372,2212,-11728,-84,91,-97
4.819999999999942,0,89,1,262,0,1,0,0,161,0,0,1,9420,2428,-11764,-92,103,-106
4.8299999999999415,0,188,1,294,1,0,0,0,161,0,0,1,9356,2368,-11444,-93,92,-114
4.839999999999941,0,488,1,481,1,1,0,0,161,0,0,1,9480,2400,-11576,-86,96,-93
4.849999999999941,79,433,0,530,1,0,0,1,162,82,1,1,9424,2308,-11628,-72,68,-112
4.859999999999941,61,313,1,456,0,1,1,1,162,85,1,0,9344,2248,-11560,-94,94,-103
4.869999999999941,56,236,1,400,0,1,0,1,161,67,1,0,9488,2316,-11612,-72,112,-86
4.87999999999994,49,167,1,352,0,1,1,1,161,52,1,0,9392,2332,-11552,-101,75,-79
4.88999999999994,25,111,1,304,0,0,0,1,162,31,1,0,9428,2320,-11700,-90,107,-101
4.89999999999994,25,139,0,297,0,0,0,1,161,31,1,0,9392,2388,-11656,-88,83,-95
4.90999999999994,0,103,0,264,0,1,0,0,161,0,1,1,9452,2372,-11664,-71,95,-80
4.9199999999999395,0,265,0,317,1,0,0,0,161,0,0,1,9396,2356,-11596,-93,90,-100
4.929999999999939,30,528,0,513,1,0,0,1,162,40,0,1,9464,2428,-11608,-82,90,-98
4.939999999999939,62,497,1,532,0,1,0,1,161,71,0,1,9432,2328,-11460,-74,85,-88
4.949999999999939,60,309,1,454,0,2,0,2,161,85,1,1,9440,2300,-11588,-111,90,-103
4.959999999999939,61,306,0,446,0,1,1,1,161,85,1,0,9420,2368,-11600,-91,99,-79
4.9699999999999385,48,161,1,349,0,1,0,1,161,51,1,1,9428,2472,-11720,-96,101,-119
4.979999999999938,48,178,0,342,0,0,0,1,161,52,1,1,9572,2392,-11552,-92,95,-79
4.989999999999938,0,60,1,263,0,2,0,1,161,5,1,1,9440,2332,-11600,-97,106,-92
4.999999999999938,0,189,0,297,1,1,0,0,161,0,0,0,9440,2376,-11596,-74,101,-94
5.009999999999938,0,490,0,480,1,1,0,0,161,0,1,0,9548,2388,-11716,-104,74,-106
5.019999999999937,40,516,1,529,0,1,0,1,162,64,1,1,9380,2380,-11724,-89,100,-116
5.029999999999937,41,516,0,522,0,1,1,1,161,63,1,1,9388,2304,-11680,-74,109,-116
5.039999999999937,42,515,0,522,0,1,0,1,161,64,0,1,9368,2368,-11496,-79,98,-99
5.049999999999937,79,418,1,531,0,2,0,1,161,82,0,1,9572,2292,-11652,-73,98,-105
5.0599999999999365,61,301,1,449,0,1,1,1,161,84,0,0,9372,2304,-11572,-85,117,-109
5.069999999999936,61,300,0,439,0,1,1,1,161,83,1,1,9508,2420,-11552,-92,98,-105
5.079999999999936,57,225,1,392,0,1,1,0,161,66,1,0,9468,2364,-11600,-78,74,-90
5.089999999999936,20,82,1,297,0,2,0,1,161,27,0,1,9484,2332,-11608,-94,72,-102
5.099999999999936,0,84,1,263,0,1,0,0,160,0,0,1,9440,2332,-11500,-86,102,-93
5.1099999999999355,0,282,0,330,1,0,0,0,161,0,1,0,9360,2332,-11616,-89,112,-97
5.119999999999935,33,529,0,516,1,1,0,1,161,44,0,1,9416,2348,-11664,-87,75,-105
5.129999999999935,43,516,1,529,0,0,1,1,161,64,1,0,9528,2360,-11508,-87,126,-111
5.139999999999935,43,513,0,521,0,1,1,1,161,65,0,0,9428,2320,-11544,-77,114,-91
5.149999999999935,66,488,1,532,0,1,0,0,161,72,1,0,9404,2384,-11540,-96,81,-77
5.159999999999934,59,292,1,442,0,1,0,1,162,83,0,2,9464,2416,-11468,-77,102,-109
5.169999999999934,61,290,0,433,0,0,1,1,162,82,1,1,9376,2400,-11624,-77,98,-106
5.179999999999934,54,216,1,385,0,0,1,1,161,64,1,0,9388,2388,-11688,-87,96,-85
5.189999999999934,15,75,1,291,0,1,0,1,162,25,1,1,9468,2348,-11616,-85,92,-86
5.199999999999934,0,106,1,268,1,1,0,0,162,0,0,1,9436,2320,-11648,-83,105,-89
5.209999999999933,0,293,0,349,1,0,0,0,162,0,0,1,9348,2388,-11564,-78,93,-108
5.219999999999933,34,529,0,520,1,0,0,0,161,47,1,1,9428,2308,-11672,-100,108,-100
5.229999999999933,2,488,0,493,1,0,0,0,162,12,1,1,9472,2400,-11572,-90,94,-109
5.239999999999933,47,512,1,530,0,1,0,1,162,66,0,1,9496,2356,-11592,-109,80,-102
5.2499999999999325,44,510,0,521,0,1,0,1,162,67,1,1,9364,2392,-11472,-94,102,-95
5.259999999999932,69,479,1,532,0,1,0,1,162,75,1,0,9524,2380,-11448,-89,101,-83
5.269999999999932,74,384,1,514,0,1,1,1,162,85,1,0,9412,2332,-11456,-91,105,-88
5.279999999999932,58,279,1,431,0,1,1,1,162,79,1,1,9436,2284,-11528,-98,94,-101
5.289999999999932,54,205,1,377,0,1,1,1,162,62,1,0,9376,2300,-11532,-103,106,-98
5.299999999999931,54,206,0,370,0,1,1,1,161,62,0,1,9420,2376,-11584,-88,86,-107
5.309999999999931,41,136,1,329,0,1,0,1,161,43,1,0,9388,2360,-11616,-110,106,-96
5.319999999999931,40,159,0,320,0,1,1,1,161,43,0,1,9308,2360,-11536,-80,100,-95
5.329999999999931,7,107,1,284,0,1,0,1,161,19,1,0,9392,2472,-11688,-87,100,-98
5.339999999999931,0,111,1,264,0,1,0,0,161,0,0,1,9380,2312,-11512,-105,101,-97
5.34999999999993,0,167,1,285,0,2,0,0,161,0,0,1,9452,2392,-11608,-99,90,-95
5.35999999999993,10,531,0,496,1,0,0,1,161,22,1,1,9440,2284,-11732,-81,77,-89
5.36999999999993,49,508,1,529,0,1,0,1,160,68,1,1,9452,2392,-11644,-81,91,-97
5.37999999999993,67,356,1,495,0,2,0,1,161,86,0,1,9408,2320,-11628,-100,102,-58
5.3899999999999295,67,351,0,488,0,1,1,1,161,84,1,1,9456,2300,-11728,-83,90,-90
5.399999999999929,52,190,1,368,0,1,0,1,161,59,0,1,9388,2344,-11484,-109,105,-88
5.409999999999929,53,195,0,361,0,0,1,1,161,58,0,1,9392,2324,-11580,-93,102,-111
5.419999999999929,52,198,0,358,1,0,0,1,161,59,0,1,9404,2400,-11576,-102,104,-82
5.429999999999929,52,199,0,359,0,0,1,1,162,57,0,2,9408,2316,-11648,-102,101,-96
5.4399999999999284,53,199,0,357,0,0,0,1,161,57,0,1,9428,2384,-11592,-97,96,-96
5.449999999999928,0,60,1,277,0,1,0,1,161,13,0,1,9444,2336,-11612,-83,88,-86
5.459999999999928,0,168,1,283,1,0,0,0,161,0,1,0,9444,2376,-11636,-80,104,-98
5.469999999999928,0,459,0,465,1,0,0,0,161,0,0,1,9392,2348,-11568,-95,96,-105
5.479999999999928,55,503,1,525,1,0,0,1,161,68,1,1,9468,2332,-11536,-93,88,-111
5.489999999999927,76,444,1,535,0,1,0,2,161,79,1,0,9480,2420,-11704,-84,93,-92
5.499999999999927,57,244,1,409,0,1,1,0,161,69,0,1,9392,2296,-11748,-85,107,-85
5.509999999999927,51,175,1,359,0,0,1,1,161,55,1,0,9408,2360,-11408,-75,90,-99
5.519999999999927,0,48,1,271,0,1,0,0,161,9,0,2,9488,2396,-11600,-71,117,-98
5.5299999999999265,0,174,0,287,0,0,0,0,161,0,0,0,9380,2372,-11700,-97,89,-100
5.539999999999926,0,476,0,470,0,0,0,0,161,0,0,1,9456,2252,-11576,-91,102,-116
5.549999999999926,38,517,1,529,0,1,0,1,161,61,0,1,9408,2348,-11532,-87,97,-116
5.559999999999926,60,498,1,530,0,1,1,1,161,69,1,0,9340,2344,-11528,-95,93,-112
5.569999999999926,77,428,1,534,0,1,0,1,162,81,1,0,9468,2308,-11664,-82,89,-120
5.5799999999999255,61,308,1,454,0,1,1,1,161,85,1,0,9392,2256,-11604,-105,83,-102
5.589999999999925,60,305,0,447,0,1,1,1,161,85,1,1,9356,2380,-11576,-93,109,-106
5.599999999999925,62,303,0,446,0,0,1,1,161,83,1,1,9436,2468,-11496,-82,87,-94
5.609999999999925,46,157,1,347,0,1,0,1,161,50,0,1,9544,2332,-11584,-74,99,-116
5.619999999999925,21,104,1,298,0,1,1,1,162,28,1,0,9440,2312,-11492,-64,96,-83
5.629999999999924,0,93,1,263,0,1,0,0,162,0,0,1,9408,2368,-11560,-92,88,-100
5.639999999999924,0,282,1,329,1,0,0,0,161,0,0,0,9368,2300,-11568,-102,107,-93
5.649999999999924,0,478,1,498,0,1,0,0,162,4,0,1,9352,2408,-11468,-82,96,-97
5.659999999999924,79,408,0,518,0,1,0,1,162,83,1,0,9412,2456,-11600,-98,79,-72
5.6699999999999235,55,217,1,387,0,2,0,1,162,64,0,1,9336,2356,-11540,-70,113,-93
5.679999999999923,45,146,1,338,0,1,1,1,162,47,0,0,9348,2340,-11704,-102,92,-90
5.689999999999923,15,100,1,291,0,0,1,1,162,24,1,0,9376,2448,-11652,-102,100,-98
5.699999999999923,14,126,0,283,0,1,1,1,162,23,0,0,9400,2428,-11468,-82,107,-98
5.709999999999923,0,103,1,259,0,0,1,0,162,0,1,0,9392,2312,-11432,-77,117,-97
5.7199999999999225,0,162,1,276,1,1,0,0,161,0,1,1,9396,2424,-11632,-78,89,-70
5.729999999999922,3,524,1,492,1,0,0,0,161,15,1,0,9452,2352,-11492,-103,81,-105
5.739999999999922,33,527,1,528,0,1,0,1,161,48,1,0,9424,2452,-11696,-89,98,-89
5.749999999999922,70,472,1,534,0,1,0,1,162,73,0,1,9368,2316,-11560,-100,82,-110
5.759999999999922,71,469,0,527,0,1,1,1,162,75,1,0,9428,2408,-11532,-90,80,-102
5.769999999999921,69,365,1,503,0,0,1,1,162,83,1,0,9444,2348,-11552,-102,98,-92
5.779999999999921,59,268,1,424,0,1,0,1,162,74,1,0,9444,2428,-11604,-92,115,-81
5.789999999999921,53,195,1,371,0,1,1,1,162,60,1,0,9340,2344,-11640,-96,101,-95
5.799999999999921,37,128,1,322,0,0,1,1,162,40,1,1,9436,2276,-11592,-79,93,-96
5.809999999999921,0,73,1,262,0,1,0,1,162,0,0,1,9356,2376,-11552,-112,92,-106
5.81999999999992,0,169,1,289,2,0,0,0,161,0,0,1,9332,2296,-11544,-100,102,-109
5.82999999999992,0,203,1,311,0,1,0,0,162,0,1,0,9392,2480,-11628,-86,98,-112
5.83999999999992,22,515,1,501,0,0,0,0,162,30,1,1,9472,2296,-11516,-90,105,-100
5.84999999999992,23,514,0,503,0,0,0,0,161,32,0,0,9440,2296,-11380,-108,99,-91
5.8599999999999195,37,520,1,529,0,0,1,1,161,58,1,0,9468,2316,-11692,-95,109,-107
5.869999999999919,38,518,0,522,0,0,1,1,162,60,0,0,9320,2352,-11540,-84,95,-89
5.879999999999919,76,439,1,534,0,1,0,1,162,79,0,1,9440,2376,-11660,-89,103,-94
5.889999999999919,61,318,1,467,0,1,1,1,162,84,1,0,9444,2396,-11392,-109,90,-100
5.899999999999919,60,314,0,456,0,1,1,1,162,85,1,1,9436,2308,-11616,-100,86,-99
5.909999999999918,56,238,1,404,0,1,1,1,162,68,1,0,9388,2340,-11640,-75,92,-83
5.919999999999918,25,91,1,306,0,1,0,1,162,31,0,1,9408,2340,-11612,-96,100,-116
5.929999999999918,0,72,1,265,0,0,0,0,162,6,1,0,9400,2280,-11660,-84,84,-95
5.939999999999918,0,269,0,322,1,0,0,0,162,0,0,1,9428,2296,-11556,-71,109,-100
5.949999999999918,0,471,1,488,0,1,0,0,162,0,0,1,9416,2248,-11532,-83,104,-85
5.959999999999917,63,491,1,528,1,1,0,0,162,71,1,1,9420,2308,-11472,-94,89,-94
5.969999999999917,61,299,1,446,0,1,0,1,162,82,1,1,9412,2344,-11484,-84,104,-86
5.979999999999917,55,221,1,390,0,1,1,1,163,65,1,0,9336,2248,-11600,-82,112,-96
5.989999999999917,45,149,1,341,0,0,0,1,162,48,1,0,9404,2312,-11656,-101,90,-95
5.9999999999999165,17,101,1,292,0,0,1,0,163,25,1,0,9408,2368,-11656,-101,107,-118
6.009999999999916,45,195,0,330,1,0,0,1,162,46,1,0,9416,2340,-11612,-75,89,-129
6.019999999999916,13,123,1,291,0,1,1,1,162,22,1,0,9436,2452,-11512,-99,116,-103
6.029999999999916,13,135,0,281,0,1,1,1,162,22,0,0,9252,2388,-11584,-77,83,-93
6.039999999999916,0,113,1,265,0,1,0,0,163,0,0,1,9448,2392,-11500,-97,109,-88
6.0499999999999154,0,210,0,297,1,0,0,0,162,0,0,1,9408,2352,-11632,-83,106,-102
6.059999999999915,0,416,1,442,0,1,0,0,162,0,0,1,9480,2436,-11516,-83,95,-104
6.069999999999915,47,507,0,522,1,0,0,1,162,66,1,1,9316,2360,-11612,-95,100,-94
6.079999999999915,72,467,1,534,0,0,1,2,162,74,1,0,9408,2360,-11488,-102,115,-90
6.089999999999915,71,461,0,528,0,0,1,2,162,76,1,1,9460,2380,-11604,-96,103,-111
6.099999999999914,71,458,0,527,0,1,1,1,162,75,1,0,9540,2332,-11740,-104,106,-113
6.109999999999914,53,505,0,528,1,1,0,1,163,68,1,0,9456,2468,-11552,-91,107,-101
6.119999999999914,53,502,0,522,0,1,0,0,163,69,1,1,9456,2336,-11568,-87,97,-105
6.129999999999914,73,449,1,534,0,1,0,1,162,78,1,0,9432,2208,-11476,-97,102,-105
6.1399999999999135,74,444,0,529,0,1,1,1,162,79,1,1,9420,2336,-11608,-82,74,-103
6.149999999999913,61,324,1,474,0,0,1,1,163,85,1,0,9412,2440,-11568,-100,83,-91
6.159999999999913,59,245,1,410,0,1,0,0,163,68,1,0,9484,2288,-11516,-95,105,-109
6.169999999999913,57,241,0,399,0,1,1,1,162,69,0,1,9420,2248,-11724,-94,95,-114
6.179999999999913,51,170,1,356,0,0,1,1,162,54,1,0,9388,2368,-11576,-79,85,-109
6.1899999999999125,27,110,1,306,0,1,1,1,162,32,1,0,9412,2344,-11628,-90,86,-109
6.199999999999912,0,80,1,266,0,0,1,0,163,6,0,0,9372,2380,-11680,-94,95,-94
6.209999999999912,0,267,0,319,1,1,0,0,162,0,1,0,9440,2400,-11620,-93,86,-89
6.219999999999912,41,518,1,522,1,0,0,1,162,65,0,1,9420,2296,-11676,-101,107,-91
6.229999999999912,41,515,1,522,0,1,1,1,162,64,0,1,9428,2348,-11568,-115,101,-114
6.239999999999911,30,525,1,525,1,0,0,0,162,44,0,0,9460,2348,-11568,-84,86,-96
6.249999999999911,65,487,1,533,0,1,0,1,162,72,1,1,9388,2328,-11580,-106,92,-93
6.259999999999911,81,406,1,526,0,1,1,1,163,82,1,0,9424,2408,-11480,-81,88,-92
6.269999999999911,54,214,1,385,0,1,0,1,163,64,0,1,9520,2384,-11568,-103,91,-122
6.2799999999999105,57,213,0,377,0,1,1,1,163,62,0,1,9368,2368,-11488,-98,85,-105
6.28999999999991,43,142,1,334,0,1,1,1,163,45,1,0,9368,2332,-11592,-87,90,-96
6.29999999999991,0,63,1,261,0,1,0,0,162,0,0,1,9424,2408,-11504,-80,92,-116
6.30999999999991,0,203,1,297,0,1,0,1,162,0,1,1,9488,2368,-11544,-72,90,-86
6.31999999999991,35,537,1,520,1,1,0,1,162,50,1,0,9444,2416,-11648,-85,107,-106
6.3299999999999095,33,523,0,521,0,0,0,1,162,51,1,0,9412,2300,-11572,-91,103,-87
6.339999999999909,47,507,1,529,0,1,1,1,162,67,1,0,9456,2380,-11564,-129,87,-109
6.349999999999909,49,504,0,522,0,0,1,1,163,67,1,1,9500,2324,-11572,-80,107,-90
6.359999999999909,71,460,1,535,0,1,1,2,162,77,1,0,9396,2280,-11656,-103,94,-97
6.369999999999909,63,344,1,490,0,1,1,1,163,85,1,0,9496,2396,-11652,-96,85,-118
6.379999999999908,57,256,1,416,0,1,1,2,162,71,1,0,9532,2316,-11656,-104,83,-95
6.389999999999908,52,184,1,364,0,1,1,1,162,57,1,0,9424,2416,-11464,-104,95,-97
6.399999999999908,31,119,1,315,0,1,1,1,162,36,1,0,9412,2476,-11644,-99,109,-88
6.409999999999908,0,80,1,273,0,1,0,1,162,10,1,1,9356,2364,-11468,-107,102,-111
6.419999999999908,0,107,1,263,0,0,1,1,162,0,1,0,9432,2364,-11600,-87,81,-109
6.429999999999907,0,186,0,287,1,1,0,0,163,0,1,1,9468,2328,-11516,-101,86,-111
6.439999999999907,0,360,1,400,0,1,0,0,163,0,0,1,9328,2328,-11680,-85,106,-102
6.449999999999907,29,525,1,518,0,1,0,0,163,39,0,1,9388,2272,-11736,-76,96,-104
6.459999999999907,41,518,1,529,0,1,1,1,163,63,1,0,9444,2320,-11592,-92,86,-97
6.4699999999999065,79,424,1,533,0,1,0,1,163,82,1,1,9416,2360,-11672,-90,114,-98
